txn_id,customer_id,txn_type,amount,txn_time,status
T08899,C0246,transfer,22210.07,2025-01-06 07:27:21,success
T08900,C0280,deposit,60074.05,2024-12-05 04:15:15,success
T08901,C0058,deposit,46512.09,2024-05-27 08:56:00,failed
T08902,C0101,transfer,44959.96,2024-09-06 02:00:31,success
T08903,C0490,withdrawal,34002.65,2024-08-25 03:44:54,success
T08904,C0115,deposit,94414.07,2025-01-11 05:41:37,success
T08905,C0010,withdrawal,3804.68,2024-10-30 20:18:39,success
T08906,C0075,deposit,96816.84,2024-10-26 18:51:25,success
T08907,C0278,deposit,69412.51,2025-04-02 02:40:57,failed
T08908,C0411,withdrawal,32082.24,2024-07-09 10:40:45,success
T08909,C0146,purchase,35393.58,2024-07-27 02:49:19,failed
T08910,C0014,deposit,46784.34,2024-11-15 20:01:37,success
T08911,C0095,deposit,94544.81,2025-03-06 15:13:40,success
T08912,C0291,deposit,86025.32,2025-02-01 20:01:00,success
T08913,C0174,transfer,93918.04,2025-01-18 19:56:14,success
T08914,C0236,withdrawal,48503.52,2024-11-30 10:51:49,failed
T08915,C0250,withdrawal,44508.1,2024-07-11 01:12:56,success
T08916,C0400,withdrawal,12414.13,2024-07-23 08:31:07,success
T08917,C0447,transfer,6719.56,2024-10-08 16:56:17,success
T08918,C0223,transfer,37193.81,2024-07-06 20:52:37,success
T08919,C0255,online fraud,16711.1,2024-10-08 15:53:50,failed
T08920,C0217,deposit,17998.93,2025-03-22 12:55:44,failed
T08921,C0371,withdrawal,32824.8,2024-07-13 10:52:19,success
T08922,C0271,purchase,4692.03,2024-11-02 18:46:11,success
T08923,C0067,withdrawal,23467.66,2024-08-05 20:10:10,success
T08924,C0282,deposit,94504.79,2025-05-20 06:05:35,success
T08925,C0326,deposit,71488.36,2024-07-30 01:04:04,success
T08926,C0160,transfer,68400.97,2025-03-06 14:20:41,success
T08927,C0383,withdrawal,21325.56,2024-07-24 16:11:40,success
T08928,C0014,deposit,6674.94,2024-07-27 18:17:39,success
T08929,C0054,deposit,41409.37,2024-06-05 05:52:01,success
T08930,C0260,withdrawal,52161.61,2024-07-17 06:24:58,success
T08931,C0124,withdrawal,83797.56,2024-12-05 10:28:06,success
T08932,C0135,withdrawal,38865.15,2024-12-01 10:35:26,failed
T08933,C0364,purchase,82772.63,2025-01-15 19:52:50,success
T08934,C0293,withdrawal,73178.77,2025-03-12 02:15:28,success
T08935,C0100,deposit,11584.92,2024-08-19 22:14:10,success
T08936,C0262,withdrawal,41676.19,2025-02-22 17:20:03,success
T08937,C0429,deposit,43059.77,2024-08-11 20:26:07,success
T08938,C0058,purchase,48196.1,2025-05-14 06:38:39,success
T08939,C0167,withdrawal,97702.22,2024-08-18 22:43:39,success
T08940,C0344,withdrawal,64601.11,2024-09-29 15:20:02,success
T08941,C0474,withdrawal,70145.36,2024-09-07 09:23:15,success
T08942,C0239,withdrawal,54614.46,2024-06-27 22:53:49,success
T08943,C0475,withdrawal,46466.98,2024-05-26 08:04:42,success
T08944,C0204,withdrawal,10217.62,2025-01-25 04:39:23,failed
T08945,C0149,deposit,32537.79,2024-12-21 00:41:15,success
T08946,C0336,withdrawal,27988.5,2024-10-08 22:04:07,success
T08947,C0123,withdrawal,65899.38,2024-10-24 23:02:35,failed
T08948,C0220,deposit,81786.32,2025-03-06 08:58:55,failed
T08949,C0057,purchase,6520.97,2024-10-06 15:25:39,success
T08950,C0390,withdrawal,9015.86,2024-08-17 07:58:29,success
T08951,C0128,deposit,46885.49,2025-01-12 17:44:45,success
T08952,C0055,deposit,98454.81,2024-10-05 16:40:55,success
T08953,C0395,transfer,26111.64,2025-01-29 17:55:36,success
T08954,C0112,withdrawal,2026.26,2024-07-20 21:00:52,success
T08955,C0295,deposit,96441.84,2024-11-29 14:25:14,success
T08956,C0088,deposit,95144.47,2024-11-05 05:38:48,failed
T08957,C0179,withdrawal,35107.48,2025-01-15 12:58:52,success
T08958,C0496,deposit,90164.89,2025-04-22 16:56:07,success
T08959,C0134,deposit,36468.39,2025-04-18 16:39:16,success
T08960,C0347,purchase,35966.18,2025-02-10 10:49:02,success
T08961,C0025,deposit,39176.58,2025-01-27 15:20:14,success
T08962,C0424,deposit,78022.51,2024-09-24 10:02:00,success
T08963,C0483,withdrawal,2754.0,2025-01-15 18:09:55,success
T08964,C0037,online fraud,46381.23,2024-11-04 04:17:57,failed
T08965,C0317,deposit,75910.83,2024-11-15 22:29:28,failed
T08966,C0434,withdrawal,1131.32,2024-09-25 16:56:06,success
T08967,C0178,transfer,21764.9,2024-06-13 07:18:27,success
T08968,C0176,purchase,59333.18,2025-05-01 10:39:53,success
T08969,C0180,purchase,73864.7,2024-08-01 02:02:15,success
T08970,C0002,deposit,92763.21,2025-05-04 17:39:23,success
T08971,C0320,withdrawal,18246.48,2024-11-02 16:29:34,success
T08972,C0177,purchase,41967.42,2025-03-10 14:44:46,success
T08973,C0353,deposit,44600.36,2025-01-06 02:20:03,success
T08974,C0243,deposit,24462.16,2025-03-30 01:13:48,success
T08975,C0028,withdrawal,41421.44,2024-09-05 16:56:20,success
T08976,C0089,deposit,86561.9,2024-08-03 02:12:08,success
T08977,C0122,withdrawal,80172.51,2025-05-01 12:28:22,success
T08978,C0070,deposit,83038.93,2025-04-17 12:40:44,success
T08979,C0329,withdrawal,80830.87,2024-06-06 00:33:06,success
T08980,C0349,withdrawal,55090.27,2024-06-18 03:02:43,success
T08981,C0189,deposit,39327.28,2024-06-24 00:02:36,success
T08982,C0444,deposit,93129.14,2024-08-02 12:58:33,success
T08983,C0063,purchase,87709.04,2025-03-26 16:11:16,success
T08984,C0075,withdrawal,50408.07,2024-06-06 14:00:42,success
T08985,C0364,withdrawal,21169.58,2024-07-23 05:49:28,success
T08986,C0012,withdrawal,3724.56,2024-09-23 18:14:23,success
T08987,C0229,purchase,98561.44,2024-11-25 02:55:25,success
T08988,C0225,withdrawal,33950.09,2025-05-11 21:43:36,success
T08989,C0342,deposit,76471.37,2025-01-12 08:19:20,success
T08990,C0216,withdrawal,20622.28,2024-11-08 08:45:45,failed
T08991,C0426,deposit,32815.48,2024-06-29 17:49:51,success
T08992,C0021,transfer,95054.38,2024-07-06 07:30:27,success
T08993,C0341,purchase,49994.15,2024-07-11 10:24:42,success
T08994,C0268,withdrawal,36251.77,2024-12-28 02:19:37,success
T08995,C0496,deposit,28531.86,2025-01-31 04:40:05,success
T08996,C0327,purchase,3160.12,2024-12-01 10:52:01,success
T08997,C0033,withdrawal,80941.67,2024-08-11 04:28:18,success
T08998,C0391,deposit,82145.54,2025-04-08 18:45:32,success
T08999,C0132,deposit,49086.57,2024-09-13 04:30:59,success
T09000,C0455,deposit,3322.31,2024-11-11 11:59:45,success
T09001,C0020,purchase,35843.22,2025-05-21 16:51:20,failed
T09002,C0212,deposit,73934.42,2024-09-15 12:15:06,success
T09003,C0185,purchase,3491.56,2024-07-16 07:12:58,success
T09004,C0157,deposit,15649.45,2024-08-13 03:15:43,success
T09005,C0365,withdrawal,11116.81,2024-09-22 22:06:24,success
T09006,C0093,online fraud,28455.01,2025-03-25 17:56:28,failed
T09007,C0250,deposit,31082.02,2025-02-13 21:09:18,success
T09008,C0104,withdrawal,74556.76,2024-12-23 00:07:32,success
T09009,C0153,deposit,35893.5,2024-07-23 14:56:38,success
T09010,C0424,withdrawal,64040.32,2024-10-16 04:24:31,success
T09011,C0466,deposit,67922.69,2025-03-25 15:11:30,success
T09012,C0144,deposit,19576.67,2024-06-13 11:01:08,success
T09013,C0459,transfer,16886.34,2024-10-12 08:12:04,success
T09014,C0332,deposit,6590.23,2024-05-30 04:43:32,success
T09015,C0267,deposit,82993.59,2024-09-05 22:20:08,failed
T09016,C0453,deposit,58365.43,2024-09-23 09:35:49,success
T09017,C0007,withdrawal,64966.44,2024-06-20 05:32:58,success
T09018,C0180,deposit,79636.31,2025-01-03 08:40:13,success
T09019,C0178,purchase,77687.27,2024-10-30 22:54:00,success
T09020,C0281,purchase,68882.05,2024-11-26 02:25:30,success
T09021,C0468,purchase,74138.79,2024-09-21 08:25:46,success
T09022,C0224,transfer,4051.87,2024-11-22 06:28:57,success
T09023,C0003,withdrawal,14509.75,2025-05-12 22:47:23,success
T09024,C0318,purchase,14184.64,2024-09-01 06:15:00,success
T09025,C0111,withdrawal,30991.1,2025-03-24 05:44:36,success
T09026,C0023,online fraud,707.93,2024-07-22 14:00:19,failed
T09027,C0180,deposit,36730.58,2024-12-02 13:50:58,success
T09028,C0354,deposit,34914.88,2025-05-14 23:09:34,success
T09029,C0126,deposit,97617.98,2024-06-23 19:13:53,success
T09030,C0430,purchase,79689.36,2024-10-02 21:51:09,failed
T09031,C0270,deposit,78119.52,2024-07-25 13:11:21,success
T09032,C0458,withdrawal,30649.93,2024-07-05 06:08:50,success
T09033,C0299,withdrawal,50560.29,2024-09-28 21:52:07,success
T09034,C0098,purchase,31635.09,2025-02-17 10:29:01,failed
T09035,C0045,withdrawal,6974.6,2024-11-07 18:40:56,success
T09036,C0124,deposit,81827.93,2025-04-30 23:13:05,success
T09037,C0110,withdrawal,7796.13,2024-12-11 22:51:29,failed
T09038,C0028,online fraud,57307.41,2024-08-12 03:18:45,failed
T09039,C0201,transfer,36169.07,2024-06-07 20:10:41,success
T09040,C0157,withdrawal,55203.25,2024-09-01 07:21:50,success
T09041,C0272,withdrawal,18561.98,2025-04-30 22:24:58,success
T09042,C0089,online fraud,75953.53,2024-12-20 09:58:56,failed
T09043,C0016,deposit,75189.13,2024-07-24 12:31:49,success
T09044,C0493,purchase,28819.44,2025-03-09 13:19:50,success
T09045,C0295,purchase,34327.42,2025-05-03 21:15:33,failed
T09046,C0469,purchase,86206.48,2024-07-20 19:28:13,success
T09047,C0039,deposit,46526.97,2024-06-21 06:21:28,success
T09048,C0280,transfer,12377.49,2025-03-05 05:56:45,success
T09049,C0439,withdrawal,35476.2,2024-06-28 11:52:30,success
T09050,C0388,deposit,86225.8,2025-03-15 11:52:28,success
T09051,C0045,purchase,92542.53,2024-08-14 09:28:41,failed
T09052,C0198,deposit,70370.93,2024-12-24 16:00:24,success
T09053,C0018,withdrawal,27807.38,2025-05-11 20:06:25,failed
T09054,C0030,withdrawal,198.58,2025-05-18 17:14:32,success
T09055,C0333,deposit,34063.59,2024-05-28 14:40:37,success
T09056,C0351,withdrawal,53775.25,2024-07-22 00:43:14,failed
T09057,C0153,deposit,59354.82,2025-02-08 20:59:25,failed
T09058,C0045,withdrawal,87320.65,2024-10-24 00:37:21,success
T09059,C0399,transfer,27998.69,2024-06-29 19:25:07,success
T09060,C0023,online fraud,68650.37,2024-08-10 03:47:21,failed
T09061,C0057,withdrawal,90122.99,2025-02-09 20:05:40,success
T09062,C0040,withdrawal,34352.75,2024-11-22 16:06:06,success
T09063,C0362,deposit,85790.42,2024-10-24 09:33:55,success
T09064,C0221,deposit,22334.63,2025-01-12 12:01:17,failed
T09065,C0186,deposit,53853.59,2024-08-20 06:58:26,success
T09066,C0375,deposit,6747.76,2024-11-10 07:28:30,success
T09067,C0132,transfer,25684.5,2024-08-10 16:01:31,success
T09068,C0171,deposit,26682.19,2024-06-12 19:04:37,success
T09069,C0434,withdrawal,28637.36,2025-04-16 12:50:11,success
T09070,C0147,withdrawal,88337.04,2024-10-31 12:33:50,success
T09071,C0287,purchase,78285.61,2024-09-09 22:04:12,success
T09072,C0464,deposit,69650.05,2024-07-25 00:37:34,success
T09073,C0339,deposit,2291.3,2024-08-07 20:34:03,success
T09074,C0212,withdrawal,11480.77,2024-07-02 00:19:34,success
T09075,C0450,transfer,93164.18,2024-10-10 23:55:43,success
T09076,C0027,deposit,467.8,2024-11-20 01:02:13,success
T09077,C0031,withdrawal,42214.43,2024-12-06 10:28:30,success
T09078,C0444,deposit,90173.64,2024-07-19 07:31:07,success
T09079,C0446,withdrawal,65155.73,2024-12-20 20:36:12,success
T09080,C0278,withdrawal,67986.28,2025-02-26 10:54:17,success
T09081,C0243,withdrawal,14381.95,2025-01-25 07:45:05,success
T09082,C0051,withdrawal,39696.1,2025-03-15 19:33:05,success
T09083,C0166,withdrawal,54267.59,2025-05-07 21:37:35,success
T09084,C0450,withdrawal,19514.56,2024-12-21 17:22:30,success
T09085,C0173,deposit,89338.39,2024-11-12 13:21:39,success
T09086,C0478,deposit,95997.7,2024-09-05 17:17:23,failed
T09087,C0418,deposit,6226.66,2024-10-23 00:02:22,success
T09088,C0465,transfer,98895.52,2025-03-12 16:26:44,success
T09089,C0012,deposit,84825.2,2024-07-17 01:52:49,success
T09090,C0201,withdrawal,12997.29,2025-02-03 21:56:47,success
T09091,C0277,withdrawal,28453.26,2024-06-16 23:33:30,success
T09092,C0178,withdrawal,55508.0,2024-06-30 14:34:48,success
T09093,C0363,deposit,63352.01,2024-10-27 20:11:50,success
T09094,C0019,withdrawal,39494.91,2025-02-22 11:53:53,success
T09095,C0042,deposit,79419.25,2024-05-31 14:40:18,success
T09096,C0270,withdrawal,57267.49,2024-07-13 14:08:52,success
T09097,C0020,deposit,20576.04,2024-10-13 01:19:46,success
T09098,C0033,purchase,56901.92,2025-02-06 07:29:11,success
T09099,C0404,online fraud,53930.93,2025-04-26 23:24:12,failed
T09100,C0096,purchase,76694.4,2025-01-24 06:33:20,success
T09101,C0179,withdrawal,90428.04,2025-02-27 14:17:00,success
T09102,C0235,withdrawal,96174.37,2025-01-29 22:46:08,success
T09103,C0109,deposit,24569.38,2025-02-28 18:11:21,success
T09104,C0378,withdrawal,12620.09,2024-10-24 03:15:59,success
T09105,C0323,withdrawal,71132.29,2025-02-26 10:16:08,success
T09106,C0102,online fraud,94004.22,2024-11-12 14:24:02,failed
T09107,C0340,withdrawal,7831.09,2024-06-06 23:23:35,success
T09108,C0327,transfer,49847.2,2025-03-16 19:17:34,success
T09109,C0049,transfer,54317.57,2024-08-12 16:04:02,success
T09110,C0311,deposit,44738.07,2024-07-28 07:50:15,success
T09111,C0133,online fraud,82899.29,2024-06-12 07:58:36,failed
T09112,C0271,withdrawal,21606.01,2024-11-15 05:56:45,success
T09113,C0410,transfer,6291.54,2024-12-20 11:48:38,success
T09114,C0248,deposit,69291.02,2025-01-05 21:16:56,success
T09115,C0398,purchase,57829.11,2025-04-19 21:05:04,failed
T09116,C0445,withdrawal,81188.93,2024-10-18 08:54:30,failed
T09117,C0495,withdrawal,80118.92,2025-01-08 16:10:37,success
T09118,C0233,deposit,63369.66,2025-04-08 20:47:22,failed
T09119,C0450,withdrawal,26445.48,2025-01-26 20:47:22,success
T09120,C0254,withdrawal,46607.4,2025-05-15 01:50:37,success
T09121,C0447,purchase,83371.81,2025-03-23 04:17:16,success
T09122,C0033,purchase,33642.83,2025-01-05 18:36:19,success
T09123,C0006,deposit,94643.62,2024-10-29 20:57:29,success
T09124,C0347,deposit,98034.74,2024-11-16 08:37:10,success
T09125,C0034,withdrawal,17511.06,2025-03-25 01:20:42,success
T09126,C0407,transfer,1430.38,2025-02-03 12:11:19,success
T09127,C0332,deposit,35734.61,2025-05-15 03:52:27,success
T09128,C0393,deposit,40246.41,2024-07-18 18:23:03,success
T09129,C0070,withdrawal,40129.82,2025-04-05 17:54:09,failed
T09130,C0005,withdrawal,23277.61,2024-07-30 16:45:09,success
T09131,C0416,withdrawal,56838.89,2025-02-19 17:25:43,success
T09132,C0163,deposit,92550.28,2024-09-15 13:25:05,success
T09133,C0283,deposit,47094.99,2024-09-27 05:37:34,success
T09134,C0482,transfer,69233.73,2024-06-27 10:51:15,failed
T09135,C0444,deposit,59603.66,2024-05-30 22:54:16,success
T09136,C0307,withdrawal,75889.9,2025-03-24 01:08:57,success
T09137,C0472,withdrawal,80590.1,2025-02-01 08:21:47,success
T09138,C0246,transfer,14763.41,2025-01-22 01:23:33,success
T09139,C0158,deposit,13071.18,2025-05-12 17:20:05,success
T09140,C0223,withdrawal,92953.27,2025-05-21 18:23:39,success
T09141,C0260,deposit,241.36,2024-09-13 15:26:09,success
T09142,C0269,transfer,63207.57,2024-07-16 01:42:12,success
T09143,C0078,deposit,28475.88,2024-10-05 22:27:42,success
T09144,C0215,withdrawal,9970.31,2024-12-02 04:37:36,success
T09145,C0337,deposit,87851.28,2024-06-11 19:56:45,success
T09146,C0127,purchase,68593.45,2025-05-07 21:21:03,failed
T09147,C0028,purchase,58213.19,2025-03-26 13:46:47,success
T09148,C0006,withdrawal,46702.71,2024-06-04 14:55:48,success
T09149,C0086,deposit,8110.06,2024-07-11 21:54:35,success
T09150,C0126,deposit,52937.12,2025-05-16 10:29:11,success
T09151,C0383,withdrawal,29747.23,2024-06-04 04:52:58,success
T09152,C0267,transfer,66264.96,2024-05-27 12:18:44,success
T09153,C0204,purchase,32602.72,2025-01-17 13:55:41,success
T09154,C0061,deposit,13227.04,2025-04-24 12:55:35,failed
T09155,C0244,deposit,30999.88,2024-11-12 08:36:50,success
T09156,C0098,withdrawal,82219.36,2024-07-04 06:45:01,success
T09157,C0440,deposit,48840.81,2024-07-05 00:40:58,success
T09158,C0322,withdrawal,78221.48,2025-05-13 06:27:27,success
T09159,C0414,purchase,71162.62,2024-08-18 00:45:40,failed
T09160,C0005,transfer,42658.89,2024-09-01 23:13:39,success
T09161,C0310,purchase,47057.92,2024-06-02 11:01:31,success
T09162,C0296,deposit,34603.15,2025-03-25 12:15:57,success
T09163,C0425,purchase,48894.6,2025-05-10 07:55:14,success
T09164,C0138,withdrawal,36436.13,2024-08-22 01:53:54,success
T09165,C0174,withdrawal,47628.64,2024-10-14 22:10:41,success
T09166,C0302,withdrawal,19136.01,2024-07-24 11:09:39,success
T09167,C0307,deposit,90130.79,2024-12-30 07:51:15,success
T09168,C0419,withdrawal,77609.12,2025-03-04 20:38:32,success
T09169,C0489,online fraud,86039.77,2024-09-15 03:43:20,failed
T09170,C0289,withdrawal,78372.74,2025-03-31 10:58:06,success
T09171,C0486,transfer,3556.99,2024-08-17 05:48:59,success
T09172,C0386,deposit,20866.39,2024-11-24 00:47:03,success
T09173,C0139,withdrawal,78386.61,2025-03-27 23:27:05,success
T09174,C0468,transfer,51933.64,2025-04-23 09:24:41,failed
T09175,C0231,deposit,24430.67,2025-03-18 01:31:41,success
T09176,C0110,withdrawal,630.14,2024-09-03 18:26:41,success
T09177,C0439,deposit,18256.29,2024-12-20 07:21:11,success
T09178,C0029,transfer,74515.43,2024-08-25 22:06:13,success
T09179,C0380,withdrawal,53071.65,2024-07-20 06:09:02,success
T09180,C0386,transfer,11356.2,2024-06-21 16:34:35,failed
T09181,C0466,transfer,2021.64,2024-11-30 10:25:18,success
T09182,C0126,withdrawal,76838.6,2025-03-23 15:27:08,success
T09183,C0123,deposit,69912.42,2024-08-05 21:54:19,success
T09184,C0199,deposit,51102.25,2024-07-13 02:50:25,success
T09185,C0359,deposit,64795.23,2024-11-13 23:16:49,success
T09186,C0379,transfer,83887.43,2024-05-30 14:38:38,success
T09187,C0062,transfer,73903.74,2024-10-06 21:55:01,success
T09188,C0402,withdrawal,40571.05,2024-07-11 11:57:13,success
T09189,C0222,withdrawal,39026.52,2024-06-20 13:43:34,success
T09190,C0427,withdrawal,28645.28,2025-02-22 18:56:34,success
T09191,C0072,withdrawal,14664.39,2025-04-05 18:21:33,success
T09192,C0294,purchase,7382.72,2024-09-04 06:20:07,success
T09193,C0468,transfer,88271.53,2025-02-28 18:41:26,success
T09194,C0440,withdrawal,79172.63,2024-06-20 21:47:20,success
T09195,C0441,withdrawal,4610.06,2024-12-20 16:27:56,success
T09196,C0064,withdrawal,84001.57,2025-03-07 11:07:59,success
T09197,C0183,purchase,10499.12,2024-10-17 07:40:20,success
T09198,C0424,transfer,90270.23,2024-07-03 16:53:38,success
T09199,C0484,deposit,818.07,2025-03-22 10:18:54,success
T09200,C0064,transfer,15203.78,2024-08-21 05:28:57,success
T09201,C0343,purchase,43293.58,2024-06-26 03:09:13,success
T09202,C0418,deposit,68584.1,2025-05-09 04:58:47,success
T09203,C0387,transfer,88208.86,2024-08-27 13:40:48,success
T09204,C0124,transfer,57112.15,2024-11-27 14:21:16,success
T09205,C0219,deposit,50218.8,2025-01-21 06:30:32,success
T09206,C0431,deposit,9675.2,2024-12-16 22:15:07,success
T09207,C0387,deposit,55012.38,2024-09-25 00:37:22,success
T09208,C0379,withdrawal,44268.94,2025-01-24 12:27:21,failed
T09209,C0075,withdrawal,42779.33,2024-12-15 10:08:05,success
T09210,C0356,withdrawal,46858.78,2024-11-10 07:45:47,success
T09211,C0138,deposit,2144.11,2024-11-16 21:59:54,failed
T09212,C0250,withdrawal,3348.47,2024-07-20 08:26:12,success
T09213,C0171,withdrawal,77983.17,2024-10-04 08:08:19,success
T09214,C0032,withdrawal,32870.26,2024-10-02 20:32:54,failed
T09215,C0015,deposit,76372.15,2025-01-15 02:35:44,success
T09216,C0395,deposit,46490.01,2024-09-10 22:32:27,success
T09217,C0142,deposit,93137.2,2025-01-06 00:51:04,success
T09218,C0404,online fraud,21760.66,2025-02-25 13:33:38,failed
T09219,C0102,purchase,1005.78,2024-10-11 21:32:31,success
T09220,C0392,online fraud,71578.89,2025-01-27 18:16:44,failed
T09221,C0485,withdrawal,75998.71,2024-05-26 12:13:11,success
T09222,C0275,deposit,96864.46,2025-05-02 05:43:12,success
T09223,C0311,deposit,3239.09,2024-12-10 04:28:58,success
T09224,C0453,deposit,57244.91,2024-07-25 19:49:39,success
T09225,C0376,purchase,29451.96,2024-10-25 17:39:50,success
T09226,C0014,transfer,78895.03,2025-03-21 20:28:30,failed
T09227,C0445,deposit,16733.57,2025-04-06 02:02:49,success
T09228,C0375,withdrawal,72501.16,2024-06-20 05:29:14,success
T09229,C0237,deposit,74875.07,2024-05-27 23:19:48,success
T09230,C0198,transfer,5592.25,2025-04-26 03:33:20,success
T09231,C0004,withdrawal,91039.69,2025-05-22 07:54:58,success
T09232,C0237,withdrawal,30993.08,2024-10-27 01:00:21,success
T09233,C0383,withdrawal,73401.54,2024-12-04 03:03:00,success
T09234,C0370,deposit,81301.3,2025-01-19 09:35:22,success
